web-scraper-order,web-scraper-start-url,is_eventgruppe,day,name,full_date,location,link,link-href
"1699913746-48","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","MedTalk with Antonio Nocito | Surgery KSB","Freitag, 01. Dezember, 12:15","ETH LFW Gebäude, Zürich (CH)","Dez
				1
			
			
			
				MedTalk with Antonio Nocito | Surgery KSB
									Freitag, 01. Dezember, 12:15
								ETH LFW Gebäude, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/vortrag/medtalk-with-antonio-nocito-surgery-ksb-7110974486250230531.html"
"1699913746-49","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","27","Hölzigi – von traditionell bis aktuell","95 Events","Haus Appenzell, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Apr
				27
			
			
			
				Hölzigi – von traditionell bis aktuell
									95 Events
								Haus Appenzell, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/hoelzigi-von-traditionell-bis-aktuell-7114908618604925343.html"
"1699913746-50","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17","Sedna. Mythos und Wandel in der Arktis","104 Events","Nordamerika Native Museum NONAM, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Mär
				17
			
			
			
				Sedna. Mythos und Wandel in der Arktis
									104 Events
								Nordamerika Native Museum NONAM, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/sedna-mythos-und-wandel-in-der-arktis-7119961361883316294.html"
"1699913746-51","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","23","Life happens!","29 Events","Musée Visionnaire, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Dez
				23
			
			
			
				Life happens!
									29 Events
								Musée Visionnaire, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/life-happens-7119964359514625802.html"
"1699913746-52","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","29","Eintrittsticket Uhrenmuseum Beyer","35 Events","Uhrenmuseum Beyer, Zürich (CH)","Tickets
							
							
					Eventgruppe
				
					
		

						
				bis Dez
				29
			
			
			
				Eintrittsticket Uhrenmuseum Beyer
									35 Events
								Uhrenmuseum Beyer, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/uhrenmuseum-beyer-6696341336422904130.html"
"1699913746-53","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","24 - 9","Kopf und Kragen","8 Events","Sam Scherrer Contemporary, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					24 - 9
				
			
			
				Kopf und Kragen
									8 Events
								Sam Scherrer Contemporary, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/kopf-und-kragen-7128032011009091418.html"
"1699913746-54","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","25 - 14","Kerzenziehen","23 Events","Hotel Uto Kulm, Uetliberg (CH)","Eventgruppe
				
					
		

							
					Nov - Jan
					25 - 14
				
			
			
				Kerzenziehen
									23 Events
								Hotel Uto Kulm, Uetliberg (CH)","https://eventfrog.ch/de/p/gruppen/kerzenziehen-7117827447395913624.html"
"1699913746-55","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17","Planetary Urbanisation- Agrifutures Zürich","25 Events","ZAZ Bellerive - Zentrum Architektur Zürich, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Dez
				17
			
			
			
				Planetary Urbanisation- Agrifutures Zürich
									25 Events
								ZAZ Bellerive - Zentrum Architektur Zürich, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/planetary-urbanisation-agrifutures-zuerich-7120001374222251422.html"
"1699913746-56","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","1 - 24","Führung Kostümabteilung","3 Events","Treffpunkt Billettkasse, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Mai
					1 - 24
				
			
			
				Führung Kostümabteilung
									3 Events
								Treffpunkt Billettkasse, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/fuehrung-kostuemabteilung-7120963430933046977.html"
"1699913746-57","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","1 - 28","Primary Colors","3 Events","Filmpodium Kino, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Dez
					1 - 28
				
			
			
				Primary Colors
									3 Events
								Filmpodium Kino, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/primary-colors-7122775485180765274.html"
"1699913746-58","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","24 - 10","Oerliker Kerzenziehen","17 Events","GZ Oerlikon, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					24 - 10
				
			
			
				Oerliker Kerzenziehen
									17 Events
								GZ Oerlikon, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/oerliker-kerzenziehen-7127572689376500213.html"
"1699913746-59","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","23 - 23","The Singing Christmas Tree und «Wiehnachtsmärt»","31 Events","Werdmühleplatz, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					23 - 23
				
			
			
				The Singing Christmas Tree und «Wiehnachtsmärt»
									31 Events
								Werdmühleplatz, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/the-singing-christmas-tree-und-wiehnachtsmaert-7127603472539531168.html"
"1699913746-60","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Bühnentechnik","Freitag, 01. Dezember, 16:00","Opernhaus | Studiobühne, Zürich (CH)","Dez
				1
			
			
			
				Bühnentechnik
									Freitag, 01. Dezember, 16:00
								Opernhaus | Studiobühne, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/buehnentechnik-7108425783337542689.html"
"1699913746-61","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17 - 30","ILLUMINARIUM","34 Events","Schweizerisches Nationalmuseum Landesmuseum Zürich | Innenhof, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					17 - 30
				
			
			
				ILLUMINARIUM
									34 Events
								Schweizerisches Nationalmuseum Landesmuseum Zürich | Innenhof, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/illuminarium-7129138438603740089.html"
"1699913746-62","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Revival der Galerie Palette (1949-1993)","Freitag, 01. Dezember, 17:00","Galerie Palette, Zürich (CH)","Dez
				1
			
			
			
				Revival der Galerie Palette (1949-1993)
									Freitag, 01. Dezember, 17:00
								Galerie Palette, Zürich (CH)","https://eventfrog.ch/de/p/kunst-ausstellungen/ausstellung/revival-der-galerie-palette-1949-1993-7123686812141166849.html"
"1699913746-63","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","5","Laughter Yoga","5 Events","Radiant Heart Studio, Zürich (CH)","Tickets
							
							
					Eventgruppe
				
					
		

						
				bis Apr
				5
			
			
			
				Laughter Yoga
									5 Events
								Radiant Heart Studio, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/laughter-yoga-7113442684769914923.html"
"1699913746-64","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Züri Xmas Tour,  1.12.23, 17h","Freitag, 01. Dezember, 17:00","Bahnhofplatz Zürich, Zürich (CH)","Ausverkauft
							
					
		

						
				Dez
				1
			
			
			
				Züri Xmas Tour,  1.12.23, 17h
									Freitag, 01. Dezember, 17:00
								Bahnhofplatz Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/zueri-xmas-tour-1-12-23-17h-7099037712292769426.html"
"1699913746-65","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Laternenführung «Weihnachten & Krippen»","Freitag, 01. Dezember, 17:15","Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","Dez
				1
			
			
			
				Laternenführung «Weihnachten & Krippen»
									Freitag, 01. Dezember, 17:15
								Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/laternenfuehrung-weihnachten-krippen-7123271575378275490.html"
"1699913746-66","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","KEA - Kundalini Energy Activation","Freitag, 01. Dezember, 17:30","Yoga Studio Zürich, Zürich (CH)","Tickets
							
					
		

						
				Dez
				1
			
			
			
				KEA - Kundalini Energy Activation
									Freitag, 01. Dezember, 17:30
								Yoga Studio Zürich, Zürich (CH)","https://eventfrog.ch/de/p/gesundheit-spiritualitaet/spiritualitaet/kea-kundalini-energy-activation-7129378295460600364.html"
"1699913746-67","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","1 - 1","Make Kin(k) - on the Radical Tenderness of Ropes","2 Events","Baby Angel, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Dez
					1 - 1
				
			
			
				Make Kin(k) - on the Radical Tenderness of Ropes
									2 Events
								Baby Angel, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/make-kin-k-on-the-radical-tenderness-of-ropes-7127683269768739246.html"
"1699913746-68","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Lord of the Flies","Freitag, 01. Dezember, 18:00","Filmpodium Kino, Zürich (CH)","Dez
				1
			
			
			
				Lord of the Flies
									Freitag, 01. Dezember, 18:00
								Filmpodium Kino, Zürich (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/film-kino/lord-of-the-flies-7122775369258591269.html"
"1699913746-69","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","""Shake it off"" TRE Gruppe (TRE-Einführung vorausgesetzt)","Freitag, 01. Dezember, 18:00","Entspannungspraxis, Zürich (CH)","Wenige Tickets
							
					
		

						
				Dez
				1
			
			
			
				""Shake it off"" TRE Gruppe (TRE-Einführung vorausgesetzt)
									Freitag, 01. Dezember, 18:00
								Entspannungspraxis, Zürich (CH)","https://eventfrog.ch/de/p/gesundheit-spiritualitaet/gesundheit-wohlbefinden/shake-it-off-tre-gruppe-tre-einfuehrung-vorausgesetzt-7118136101642922549.html"
"1699913746-70","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","29","NICE Fridays","7 Events","NICE Gastrobar, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Dez
				29
			
			
			
				NICE Fridays
									7 Events
								NICE Gastrobar, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/nice-fridays-7109948692564536519.html"
"1699913746-71","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","24 - 9","Taschenlampenführung","12 Events","Kulturama, Zürich (CH)","Tickets
							
							
					Eventgruppe
				
					
		

							
					Nov - Feb
					24 - 9
				
			
			
				Taschenlampenführung
									12 Events
								Kulturama, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/nachts-im-museum-taschenlampenfuehrung-familien-und-kinder-1534594221397001918.html"
"1699913746-72","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Menschen in Trauerprozessen begleiten","Freitag, 01. Dezember, 18:00 – Sonntag, 03. Dezember, 17:00","Institut für Prozessarbeit, Zürich (CH)","Dez
				1
			
			
			
				Menschen in Trauerprozessen begleiten
									Freitag, 01. Dezember, 18:00 – Sonntag, 03. Dezember, 17:00
								Institut für Prozessarbeit, Zürich (CH)","https://eventfrog.ch/de/p/kurse-seminare/berufliche-bildung/menschen-in-trauerprozessen-begleiten-7066771671802100066.html"
"1699913746-73","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Nachts alleine im Museum","Freitag, 01. Dezember, 18:30","Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","Dez
				1
			
			
			
				Nachts alleine im Museum
									Freitag, 01. Dezember, 18:30
								Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/nachts-alleine-im-museum-7123271646765330104.html"
"1699913746-74","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Mataora Sound Journey","Freitag, 01. Dezember, 18:30","Wandellust Zürich, Zürich (CH)","Tickets
							
					
		

						
				Dez
				1
			
			
			
				Mataora Sound Journey
									Freitag, 01. Dezember, 18:30
								Wandellust Zürich, Zürich (CH)","https://eventfrog.ch/de/p/konzert/world-ethno/mataora-sound-journey-7115605802212093675.html"
"1699913746-75","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Mimiks & LCone","Freitag, 01. Dezember, 19:00","Dynamo, Zürich (CH)","Dez
				1
			
			
			
				Mimiks & LCone
									Freitag, 01. Dezember, 19:00
								Dynamo, Zürich (CH)","https://eventfrog.ch/de/p/konzert/hip-hop-rap/mimiks-lcone-7129813487744710170.html"
"1699913746-76","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Stigma Sexarbeit","Freitag, 01. Dezember, 19:00","Das Gleis, Zürich (CH)","Dez
				1
			
			
			
				Stigma Sexarbeit
									Freitag, 01. Dezember, 19:00
								Das Gleis, Zürich (CH)","https://eventfrog.ch/de/p/kurse-seminare/sonstige-kurse-seminare/stigma-sexarbeit-7127649212041205934.html"
"1699913746-77","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Lichterglanz","Freitag, 01. Dezember, 19:00","Citykirche Offener St. Jakob, Zürich (CH)","Dez
				1
			
			
			
				Lichterglanz
									Freitag, 01. Dezember, 19:00
								Citykirche Offener St. Jakob, Zürich (CH)","https://eventfrog.ch/de/p/klassik-opern/klassik/lichterglanz-7125847258545739142.html"
"1699913746-78","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","1","Benefit Concert for Displaced Armenians of Karabakh","Freitag, 01. Dezember, 19:00","Kulturhaus Helferei: Kapelle, Zürich (CH)","Tickets
							
					
		

						
				Dez
				1
			
			
			
				Benefit Concert for Displaced Armenians of Karabakh
									Freitag, 01. Dezember, 19:00
								Kulturhaus Helferei: Kapelle, Zürich (CH)","https://eventfrog.ch/de/p/klassik-opern/klassik/benefit-concert-for-displaced-armenians-of-karabakh-7120742371709419142.html"
"1699913746-79","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","30 - 2","ALL TABS","9 Events","Theater der Künste | Bühne A | Zürcher Hochschule der Künste, Zürich (CH)","Wenige Tickets
							
							
					Eventgruppe
				
					
		

							
					Nov - Dez
					30 - 2
				
			
			
				ALL TABS
									9 Events
								Theater der Künste | Bühne A | Zürcher Hochschule der Künste, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/all-tabs-7120303176985592616.html"
